,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,Typical_Price,Typical_Price_Return,Volume_Log,Volume_Differencing,Volume_Differencing_10,Volumne_Percent_Change,MA_5,Volumne_MA_200,Close_EMA_50,Momentum_AwesomeOscillatorIndicator,Momentum_KAMA,Momentum_PercentagePVolumneOscillator,Momentum_ROC,Momentum_RSI,Momentum_StochRSIIndicator,Momentum_TSIIndicator,Trend_ADX,Trend_AroonIndicator,Trend_CCI,Trend_DPO,Trend_EMA,Trend_MACD,Trend_MI,Volumne_CMF,Volumne_EOM,Volumne_FI,Volumne_MFI,Volumne_VWAP,Volume_CMF,Volume_EOM,Volume_FI,Volume_MFI,Volume_VWAP,Volatility_ATR,Volatility_BB,Volatility_DonchainChannel,Volatility_UlcerIndex,Mkt-RF,SMB,HML,RF,SP500,DEXJPUS,DEXUSEU,CBBTCUSD,ADS_Index,ADS_Index
2020-11-19,132.12750244140625,134.875,131.0,134.40249633789062,134.06063842773438,56593600.0,0.1147003173828125,0.0008559515655726102,133.42583211263022,-0.477901642007339,17.851406462575095,5501200.0,24690800.0,0.10767159107812518,17.576234281131168,0.05101458891508104,0.023819191945880336,-1.694132771211514,133.5292617852522,3.166311338556973,3.2316823049859007,50.6593910963769,0.4144199249360691,1.4507673757274657,13.842331325996375,25.000000000000007,-0.9503489226430352,4.538129425048822,134.1796528681864,0.3686629561325674,26.152103469617565,0.04923479711966968,-6.958332947740213,-16804637.0695805,51.70494486653386,133.5796656704473,0.04923479711966968,-6.958332947740213,-16804637.0695805,51.70494486653386,133.5796656704473,5.408309971098858,14.842569324849137,17.9266933367597,8.084819735188999,0.59,0.47,-0.76,0.0,3581.87,103.85,1.1843,17804.44,0.00209498,0.00209498
2020-11-20,134.5399932861328,134.94500732421875,130.64999389648438,130.87750244140625,130.54461669921875,34108800.0,-3.516021728515625,-0.026577164425189537,132.15750122070312,-0.9551356392066168,17.345065973476956,-22484800.0,-4226000.0,-0.3973028752367759,17.57380039639455,-0.3674454266642613,-0.0029140820818033264,-1.8174119837143792,133.23718259064813,1.2315583288984302,-5.1217008473263865,46.566023423603575,0.10720506063665941,0.2768879437493594,13.717940135995013,25.0,-23.775191880579168,8.446880340576172,133.8651623513502,0.06825834709542278,26.17356200436272,-0.0192335418431697,-1.7628859954459142,-26654987.045468666,48.03968955675324,133.47843483074263,-0.0192335418431697,-1.7628859954459142,-26654987.045468666,48.03968955675324,133.47843483074263,5.352645143930634,14.85360390943021,17.960519626636568,8.332027261756993,-0.51,0.68,-0.6,0.0,3557.54,103.81,1.1857,18702.87,-0.00838201,-0.00838201
2020-11-23,131.71249389648438,133.8249969482422,130.15499877929688,131.39999389648438,131.0657958984375,36135600.0,0.52117919921875,0.003984397131126194,131.79332987467447,-0.2759389508955934,17.402789086961533,2026800.0,-22162000.0,0.05942161553616665,17.549044015066638,-0.3288108672622614,0.0010246353121632357,-2.0177058500402154,133.17392150047758,0.06038272659264661,-7.203398140798531,47.246444924298,0.1437395310570198,-0.520653216136489,13.651205040319685,25.0,-29.45511677047891,12.46749496459961,133.63038440326773,-0.12619903219635376,26.057774917970132,-0.004627499531572005,-8.201146795333038,-22318269.972174402,47.90985778670302,133.42565533777866,-0.004627499531572005,-8.201146795333038,-22318269.972174402,47.90985778670302,133.42565533777866,5.268512795181368,14.854337542167942,17.960604013238285,8.436375062782323,0.83,0.87,1.56,0.0,3577.59,104.42,1.1826,18391.21,-0.025156,-0.025156
2020-11-24,131.4250030517578,131.6199951171875,128.85000610351562,129.57749938964844,129.24790954589844,34650000.0,-1.8178863525390625,-0.013967116346515596,130.01583353678384,-1.3578773380834797,17.360808283600186,-1485600.0,-29756800.0,-0.04111181217414406,17.565392915278398,-0.354654265102068,-0.012361341632967204,-2.5860366372501176,133.11439664911094,-1.1701235791117572,-11.016684703655487,45.089648752776775,0.027932776198788745,-1.786423365890772,13.72449132731426,25.0,-58.59245812598923,3.374494934082037,133.2443953543516,-0.4224976913640148,25.944336618678747,-0.045165362182600026,-14.029792528115697,-26206952.32357353,44.24972647314798,133.27759172975308,-0.045165362182600026,-14.029792528115697,-26206952.32357353,44.24972647314798,133.27759172975308,5.1435866061058935,15.047579971348906,17.990260697638405,8.686487184594274,1.56,-0.11,2.77,0.0,3635.41,104.61,1.1874,19185.07,-0.0324733,-0.0324733
2020-11-25,130.3249969482422,132.69500732421875,130.1999969482422,132.34750366210938,132.01087951660156,25991600.0,2.762969970703125,0.021152000238678248,131.74750264485678,1.3230992508766803,17.073283966862085,-8658400.0,-14482800.0,-0.24988167388167393,17.43974268502149,-0.5153965935465837,0.008405523539069204,-2.858903997084667,133.09853845857097,-3.935934073970366,-2.9051898075550473,48.90731197914077,0.23291792742658926,-1.8743960881143698,13.642492151442735,25.0,-30.51722977582314,-5.53687858581543,133.15897709794757,-0.4288567252009159,25.814555514697375,0.023123661627339757,11.639159913030692,-16854209.90722408,48.09901876196115,133.46406452063647,0.023123661627339757,11.639159913030692,-16854209.90722408,48.09901876196115,133.46406452063647,5.042282672529114,14.307803951150836,17.94923003881139,8.551907442224179,0.03,0.0,-1.33,0.0,3629.65,104.39,1.1908,18706.15,-0.0414833,-0.0414833
2020-11-30,132.64999389648438,134.125,129.72250366210938,134.01499938964844,133.67417907714844,28695200.0,1.3989715576171875,0.01052068199314693,132.62083435058594,-0.13312289513223163,17.172240419355685,11967600.0,-5936000.0,0.7154403500801072,17.163307162899315,-0.4593658676189448,0.019865899961213795,-2.6340731452493173,133.0990060717168,-9.047860768892207,-0.12296414900803082,51.246909367085834,0.9751803713423101,-1.3209360448413117,13.341676377387827,25.0,-25.910899925391845,0.7782543182373161,133.19341456392542,-0.2747966038091363,25.555710421442445,0.05923153767745617,-14.82443523029894,-9581943.061327646,47.79324324322787,133.98322676853735,0.05923153767745617,-14.82443523029894,-9581943.061327646,47.79324324322787,133.98322676853735,4.883359696918463,12.9945516533869,17.165053426176613,8.328934942852971,-0.53,-0.99,-2.07,0.0,3621.63,104.38,1.1948,19727.0,-0.10347,-0.10347
2020-12-01,134.92250061035156,135.28750610351562,132.28250122070312,133.89999389648438,133.55943298339844,29694800.0,-0.11474609375,-0.000858769972214013,133.82333374023438,0.9026337958164099,17.20648250426882,999600.0,-11682800.0,0.03483509437118393,17.116955373686867,-0.43882416514445477,0.018232386548659107,-2.0382706137264393,133.11252478938079,-9.363159264998568,-0.49604173526842454,51.071216071855474,0.945371816135055,-0.9150888806746219,13.146034678137415,20.0,-8.282941626614024,-1.2238739013671989,133.26070783369295,-0.17662485278296458,25.326318704091346,0.06852248320963675,18.83518609474737,-8994621.352478174,47.894115249292454,134.29041717694676,0.06852248320963675,18.83518609474737,-8994621.352478174,47.894115249292454,134.29041717694676,4.789441956213165,11.751178076430643,15.565164154654406,8.109360019224038,0.98,-0.27,0.53,0.0,3662.45,104.4,1.2039,18763.35,-0.105536,-0.105536
2020-12-02,133.5050048828125,136.73500061035156,132.34249877929688,135.44500732421875,135.10052490234375,28336000.0,1.5410919189453125,0.01147256058700119,134.84083557128906,0.7574561941046554,17.159643639004752,-1358800.0,-2866800.0,-0.04575885340194241,17.069330271086592,-0.46241532605034097,0.028771758155593075,-0.9723735584932172,133.14903725360602,-9.858396113632818,1.8613266757872844,53.38342071235703,1.0,0.028492670687932417,12.75586460431442,15.0,10.849414746208964,0.6961212158203125,133.46873635660017,0.025552090008716277,25.240484633475244,0.06013343101526292,11.684185590239123,-3968514.5105010862,48.04594993473986,134.49757490564357,0.06013343101526292,11.684185590239123,-3968514.5105010862,48.04594993473986,134.49757490564357,4.76959494995524,11.426204368175798,15.345119966753417,8.030213534000138,0.11,-0.09,1.08,0.0,3669.01,104.52,1.2093,19245.61,-0.101057,-0.101057
2020-12-03,135.875,136.60000610351562,133.2899932861328,133.9600067138672,133.6587677001953,19952000.0,-1.4417572021484375,-0.010729087866068632,134.61666870117188,-0.16638387744070116,16.808839946901955,-8384000.0,-31140400.0,-0.29587803500846976,17.021549136846982,-0.6192698461221988,0.016794945543810558,-0.15750638176413645,133.154105071912,-12.280751099163743,-0.8823289664159297,50.89394977461966,0.6998385113709632,0.23500063946196972,12.385203034182574,-10.0,7.770117847363981,-0.03474655151367756,133.51552400967321,0.06520004960370329,25.041538228340272,-0.0021902506037193487,6.739638668112307,-6412344.764523304,43.81765345449989,134.38804191665537,-0.0021902506037193487,6.739638668112307,-6412344.764523304,43.81765345449989,134.38804191665537,4.696615843326619,11.194159898135982,15.367879226336273,8.196486898777355,0.18,0.5,-0.09,0.0,3666.72,103.77,1.2152,19430.07,-0.0900314,-0.0900314
2020-12-04,134.48500061035156,135.60000610351562,133.8874969482422,135.58250427246094,135.27761840820312,20224400.0,1.6188507080078125,0.012039057148464316,135.0233357747396,0.3016372757421948,16.822400354214142,272400.0,-36369200.0,0.013652766639935754,17.049490932601227,-0.6119766234353272,0.02793670118093372,0.35519252103918575,133.18437680272504,-14.150301197983383,1.0132433632554023,53.44828810858919,1.0,1.0730942814348319,12.03307454255732,-10.0,34.33681173461417,0.3311309814453125,133.71237927279586,0.22495024997644464,24.797460824906857,0.026265914655705155,-1.7040769160067204,-2676498.6322807577,42.78803830840253,134.08798112936523,0.026265914655705155,-1.7040769160067204,-2676498.6322807577,42.78803830840253,134.08798112936523,4.54741050892396,10.090169457902409,15.402396523963816,8.338995376109514,1.02,1.46,0.83,0.0,3699.12,104.16,1.2142,18692.32,-0.0724553,-0.0724553
2020-12-07,136.0124969482422,137.3125,135.0,136.0675048828125,135.76150512695312,22324400.0,0.48388671875,0.0035706080106638893,136.12666829427084,0.8138215692379269,16.92119080866579,2100000.0,-11784400.0,0.10383497161844102,16.99798460474571,-0.5690666762204852,0.030336430940423265,1.2250746783088005,133.48738907626347,-15.021986351169106,1.325513319105622,54.21496067869585,1.0,1.9849664089137802,11.440454817829236,-10.0,104.93399090932255,0.9237457275390568,133.9366769499403,0.38623663514010786,24.480835422539773,-0.025275251964699538,14.631536441763403,-1390418.0362795023,41.306994443040686,133.64560156324106,-0.025275251964699538,14.631536441763403,-1390418.0362795023,41.306994443040686,133.64560156324106,4.435664983477762,6.4350067469604655,15.457510630781702,8.339088309444294,0.03,0.24,-1.02,0.0,3691.96,104.01,1.2138,19202.88,0.0142857,0.0142857
2020-12-08,135.85000610351562,135.9875030517578,132.81500244140625,133.5,133.1997833251953,27192000.0,-2.5617218017578125,-0.019049576121940248,134.10083516438803,-1.4993818592723862,17.11843337035809,4867600.0,-8943600.0,0.21803945458780527,16.97700130801275,-0.4711063031594863,0.010462944309315603,1.4110450744628906,133.48768942320555,-14.245081875653348,-0.671487779231221,49.5615358604979,0.490053068215608,1.6094562094928044,11.18565145070814,-5.0,37.823819371913956,-2.460873413085949,133.89508866899362,0.3033838506976281,24.243272041671684,0.033373552712209105,-20.47561730521411,-7907101.344580263,43.359965629873535,133.13847154833175,0.033373552712209105,-20.47561730521411,-7907101.344580263,43.359965629873535,133.13847154833175,4.376506856374187,6.141570000891205,8.532804129714423,8.226394970289705,0.47,1.02,-0.7,0.0,3702.25,104.14,1.2111,18311.76,0.0474135,0.0474135
2020-12-09,133.0050048828125,134.13999938964844,128.6824951171875,129.3074951171875,129.01670837402344,40130000.0,-4.183074951171875,-0.03190821316360548,130.70999654134116,-2.5610915853689242,17.5076347422431,12938000.0,5480000.0,0.4758017063842306,17.072243089228277,-0.21681915696641996,-0.020453106606876936,0.9306547725901737,133.46455079736785,-9.95552542516671,-1.199600615026743,43.06183889983054,0.0,-0.5910187905313629,11.45623318222626,90.0,-141.55475485955063,-2.018756866455078,133.45817499739303,-0.09943149928304251,24.14875454498705,0.057170024004336045,-40.66276539652266,-23177398.449597914,44.91102240257826,133.29646873640598,0.057170024004336045,-40.66276539652266,-23177398.449597914,44.91102240257826,133.29646873640598,4.430556727178525,5.534423532260457,6.72882071941541,7.8317179843390035,-1.03,-0.06,1.28,0.0,3672.82,104.28,1.208,18550.01,0.0817741,0.0817741
2020-12-10,128.69000244140625,130.6875,128.4949951171875,129.72250366210938,129.4307861328125,20776400.0,0.4140777587890625,0.0032043499890512805,129.63499959309897,-0.8258296289263001,16.849328285123597,-19353600.0,-5215200.0,-0.4822726140044854,17.07857320596213,-0.5917425427441809,-0.016641781163110436,-0.004029442282273976,133.34776862603354,-11.685913053604851,-1.2766288525831366,43.84687642539176,0.07038724593224065,-2.2089227683216994,11.734975963608917,-15.0,-166.27872566126874,-3.6183769226074105,133.10239677498507,-0.3807883539546708,24.006643446124443,0.003693699261552636,-19.20620616478004,-20148847.784615748,39.995133197164044,133.21672567339482,0.003693699261552636,-19.20620616478004,-20148847.784615748,39.995133197164044,133.21672567339482,4.318654134960224,6.015301362799185,6.880850067336933,7.703061475510727,0.24,1.12,-0.47,0.0,3668.1,104.3,1.2118,18286.8,0.117381,0.117381
2020-12-11,129.67250061035156,130.1999969482422,128.22999572753906,130.13250732421875,129.83984375,20926400.0,0.4090576171875,0.003155451558733091,129.52083333333334,-0.08810626861972537,16.856522077717024,150000.0,4198800.0,0.0072197300783580776,17.083932071045535,-0.5850278301280852,-0.013009927781866604,-0.9566185895134538,133.25551910838604,-12.985229899693168,0.42832122643559095,44.65868168532752,0.14317451357187996,-3.357661938512737,12.031636035102768,-20.0,-146.48244380715738,-0.6266227722167912,132.81955016062636,-0.5641783228430768,23.876757568858878,0.05725362597594322,-3.5420108765778973,-17412776.50657943,35.08871604898896,132.97943494531413,0.05725362597594322,-3.5420108765778973,-17412776.50657943,35.08871604898896,132.97943494531413,4.201221489247368,6.265320108662127,6.830279330277566,7.576810201508009,-0.2,-0.38,-0.71,0.0,3663.46,103.88,1.2112,18048.14,0.154246,0.154246
2020-12-14,130.8800048828125,133.8874969482422,130.77499389648438,133.08749389648438,132.7882080078125,27015600.0,2.9483642578125,0.02245371817649744,132.5833282470703,2.336959682557538,17.111925034897066,6089200.0,-1679600.0,0.2909817264316843,17.11902454597652,-0.4609617258802141,0.009030127424964896,-1.6826487821691103,133.25384285867196,-12.178084159694835,0.5591267034882931,50.24201072924633,0.6437813530398196,-2.859316869225052,11.718640362519295,-20.0,-14.394498066215148,-0.3674980163574162,132.84506861166045,-0.4657051152347833,23.690600001652403,0.09179308397050541,35.90271837552611,-8151489.673410035,39.93012183272692,132.9372869597968,0.09179308397050541,35.90271837552611,-8151489.673410035,39.93012183272692,132.9372869597968,4.1789098959861715,6.265481800222459,6.829977590245831,7.339937991727695,-0.28,0.58,-1.53,0.0,3647.49,104.06,1.2145,19288.43,0.268796,0.268796
2020-12-15,134.3975067138672,134.63999938964844,131.86749267578125,133.60499572753906,133.30455017089844,19301600.0,0.5163421630859375,0.003880923439606221,133.3708292643229,0.592209820048506,16.775698551993376,-7714000.0,-10393200.0,-0.2855387257732569,17.059274098340254,-0.6131033633965186,0.012439367439280424,-1.9146868986241827,133.25584369697475,-13.677083562431957,0.7484156116063102,51.17110898713543,0.7270852276240373,-2.188891913028274,11.308880696457503,-20.0,22.136233288611635,1.1123733520507812,132.9174426226965,-0.34196436360301163,23.341925960521227,0.07157876534095763,13.250917725713336,-6423860.814772397,37.64509275477271,132.8488732671351,0.07157876534095763,13.250917725713336,-6423860.814772397,37.64509275477271,132.8488732671351,4.108589736880222,6.106308468044707,6.833953958059137,7.173208577308463,1.28,1.08,0.36,0.0,3694.62,103.69,1.2158,19451.34,0.303348,0.303348
2020-12-16,134.22500610351562,134.37249755859375,132.125,132.4250030517578,132.12718200683594,22311600.0,-1.1773681640625,-0.008871402647607773,132.9741668701172,-0.2978563090900721,16.920617280556154,3010000.0,-6024400.0,0.15594562108840715,16.909563022145935,-0.5510845088904848,0.0033599335137735054,-1.6620026981129286,133.22910578233635,-13.88780746991934,-1.1864316271551907,48.927713467080615,0.5259401523227026,-2.207226836619823,10.9196090136988,-20.0,8.184945952482241,1.0872428894043082,132.87054361594045,-0.3352499213486908,22.93032042100231,0.05474847958120387,-0.05033845558614818,-8319447.840504639,32.81693822225064,132.7701380725951,0.05474847958120387,-0.05033845558614818,-8319447.840504639,32.81693822225064,132.7701380725951,4.015535127965899,6.047940630068573,6.838578527732447,6.982136926417922,0.17,-0.43,-0.37,0.0,3701.17,103.59,1.2175,21384.63,0.335484,0.335484
2020-12-17,133.66749572753906,133.7949981689453,131.78500366210938,133.41250610351562,133.1125030517578,23138400.0,0.985321044921875,0.007429699497738973,132.99750264485678,0.01754756425151882,16.957004133000417,826800.0,3186400.0,0.03705695691927069,16.930745277030844,-0.5329976146516651,0.010412456729684827,-1.1127299140481455,133.23046277951033,-13.680179680815236,-0.36406856996992687,50.86896043650679,0.6999942878298352,-1.706055010988448,10.600592734328306,-20.0,12.143399930800914,2.676006317138672,132.92215909094762,-0.24739363429867467,22.624141537531848,0.0687443389468165,-3.985066755693907,-5351001.321142962,38.6862244769768,132.66026073761222,0.0687443389468165,-3.985066755693907,-5351001.321142962,38.6862244769768,132.66026073761222,3.915258096909401,5.980010495749302,6.840831974006193,6.775872181206024,0.79,0.69,-0.7,0.0,3722.48,103.13,1.2258,22830.34,0.365214,0.365214
